# GET [h], theta [deg], phi [deg]
275.64154,126.85883,4.2250717
275.6425,126.84045,4.2404975
275.6434,126.82338,4.2548149
275.64432,126.80633,4.2691271
275.6452,126.78926,4.2834295
275.64612,126.7722,4.2977272
275.647,126.75513,4.3120035
275.64792,126.73807,4.3262816
275.64883,126.72101,4.3405511
275.64972,126.70394,4.3548056
275.65063,126.69884,4.3572694
275.6516,126.70573,4.3476989
275.6525,126.71213,4.3388026
275.6534,126.71853,4.3299105
275.6543,126.72492,4.3210107
275.6552,126.73131,4.3121102
275.6561,126.73771,4.3032091
275.657,126.7441,4.2942965
275.65793,126.7505,4.2854061
275.6588,126.75688,4.2764856
275.6598,126.76377,4.2668979
275.6607,126.77016,4.2579705
275.6616,126.77654,4.2490548
275.6625,126.78292,4.2401286
275.6634,126.7893,4.2311975
275.6643,126.79568,4.2222745
275.66522,126.80207,4.2133528
275.6661,126.80845,4.2044073
275.66702,126.81428,4.1961402
275.668,126.81821,4.1900416
275.66888,126.82187,4.1843693
275.6698,126.82552,4.178706
275.6707,126.82917,4.1730324
275.6716,126.83283,4.1673626
275.6725,126.83648,4.1616975
275.6734,126.84013,4.1560208
275.67432,126.84378,4.1503582
275.6752,126.84742,4.144672
275.67612,126.85108,4.1390043
275.6809,126.87043,4.1088511
275.6818,126.87407,4.1031655
275.6827,126.87772,4.097482
275.68362,126.88148,4.0915299
275.6845,126.88602,4.0835961
275.68542,126.89058,4.0756913
275.6863,126.89512,4.0677652
275.68723,126.89966,4.0598489
275.6881,126.9042,4.0519175
275.6891,126.9091,4.0433951
275.69,126.91364,4.0354611
275.69092,126.91818,4.02754
275.6918,126.92273,4.0196026
275.69272,126.92726,4.0116754
275.6936,126.93179,4.0037304
275.69452,126.93633,3.9958043
275.6954,126.94086,3.9878534
275.69632,126.9454,3.9799211
275.69724,126.94994,3.9719864
275.69818,126.95481,3.963418
275.6991,126.95935,3.9554789
275.7,126.96387,3.9475217
275.7009,126.97156,3.9340176
275.7018,126.97994,3.9192494
275.7027,126.98832,3.9044713
275.7036,126.99669,3.889684
275.70453,127.00508,3.8749085
275.7054,127.01344,3.8600998
275.7064,127.02245,3.8441701
275.7073,127.03081,3.8293669
275.7082,127.03917,3.81455
275.7091,127.04752,3.7997267
275.71,127.05587,3.7849037
275.7109,127.06421,3.7700592
275.7118,127.07255,3.7552204
275.7127,127.08089,3.7403763
275.71362,127.08922,3.7255256
275.71457,127.09818,3.709514
275.71548,127.10651,3.6946505
275.7164,127.11483,3.6797851
275.7173,127.12088,3.669353
275.7182,127.12474,3.6631874
275.7191,127.1286,3.6570313
275.72,127.13246,3.6508584
275.72092,127.13632,3.644703
275.7218,127.14018,3.6385317
275.72272,127.14404,3.6323669
275.7237,127.14819,3.6257263
275.72458,127.15205,3.6195452
275.7255,127.15591,3.6133823
275.72638,127.15975,3.6071915
275.7273,127.16361,3.6010254
275.72818,127.16746,3.5948341
275.7291,127.17131,3.5886632
275.73,127.17516,3.5824756
275.7309,127.17901,3.5762903
275.73187,127.18316,3.5696245
275.7328,127.18701,3.5634472
275.73367,127.1911,3.5570982
275.7346,127.19621,3.5501887
275.73547,127.2013,3.5432528
275.7364,127.20641,3.5363419
275.7373,127.21151,3.5294215
275.7382,127.2166,3.5224892
275.7391,127.2217,3.5155571
275.74,127.2268,3.5086275
275.74097,127.23228,3.5011566
275.74188,127.23738,3.4942213
275.74277,127.24246,3.4872799
275.74368,127.24756,3.4803392
275.7446,127.25265,3.4734054
275.74548,127.25774,3.4664503
275.7464,127.26283,3.4595126
275.74728,127.26791,3.4525545
275.7482,127.273,3.4456104
275.74918,127.27849,3.4381312
275.75006,127.28357,3.4311608
275.75098,127.28707,3.423545
275.75186,127.29037,3.4158308
275.75278,127.29368,3.4081382
275.7537,127.29699,3.4004465
275.75458,127.3003,3.3927312
275.7555,127.3036,3.3850291
275.75638,127.30689,3.3773023
275.7573,127.3102,3.3696068
275.75827,127.31376,3.3613028
275.75916,127.31706,3.3535852
275.76007,127.32036,3.3458712
275.761,127.32366,3.3381672
275.76187,127.32695,3.3304377
275.7628,127.33025,3.3227364
275.76367,127.33354,3.3150078
275.7646,127.33683,3.3072942
275.76547,127.34012,3.2995621
275.76645,127.34367,3.2912499
275.76736,127.34483,3.3085792
275.76825,127.34447,3.3435555
275.76917,127.34409,3.3785513
275.77008,127.34368,3.4135434
275.77097,127.34324,3.4485245
275.77188,127.34276,3.483513
275.77277,127.34227,3.5185096
275.77368,127.34174,3.5534978
275.7746,127.3412,3.5885011
275.77554,127.34056,3.6261726
275.77646,127.33995,3.6611722
275.77737,127.33932,3.6961788
275.77826,127.33864,3.7311673
275.77917,127.33796,3.7661728
275.78006,127.33723,3.8011574
275.78098,127.33649,3.8361724
275.78186,127.3357,3.8711595
275.78278,127.3349,3.9061703
275.78375,127.33328,3.9263106
275.78467,127.32987,3.8983653
275.78555,127.32643,3.8704269
275.79382,127.29417,3.6151985
275.7947,127.29055,3.5873704
275.79944,127.27141,3.4419893
275.80035,127.26562,3.4253857
275.80124,127.25159,3.4528306
275.80222,127.23646,3.4823679
275.80313,127.2224,3.5097826
275.80402,127.20832,3.5371548
275.80493,127.19423,3.5645176
275.80585,127.18013,3.5918658
275.80673,127.166,3.6191702
275.80765,127.15188,3.6464777
275.80853,127.13772,3.6737422
275.80945,127.12356,3.7010001
275.81042,127.10829,3.7303285
275.8113,127.09409,3.7575227
275.81223,127.07989,3.7847213
275.8131,127.06566,3.8118672
275.81403,127.05142,3.8390216
275.81494,127.03718,3.8661411
275.81583,127.02291,3.8932307
275.81674,127.00863,3.9203149
275.81763,126.99632,3.9447402
275.81854,126.98424,3.9688523
275.81952,126.97122,3.9948045
275.8204,126.95911,4.0188623
275.82132,126.94699,4.0429337
275.82224,126.93487,4.0669862
275.82312,126.92273,4.0910013
275.82404,126.91058,4.1150211
275.82492,126.89842,4.1390165
275.82584,126.88625,4.1629962
275.82672,126.87406,4.1869526
275.8277,126.86093,4.2127517
275.8286,126.84873,4.236683
275.82953,126.83652,4.2606064
275.8304,126.82428,4.2845033
275.83133,126.81205,4.3083902
275.8322,126.79979,4.3322517
275.83313,126.78753,4.3561154
275.834,126.78592,4.3687131
275.83493,126.79183,4.373414
275.83585,126.79774,4.3781055
275.8368,126.80409,4.3831626
275.8377,126.81,4.3878572
275.83862,126.81591,4.3925675
275.8395,126.82181,4.3972618
275.84042,126.82772,4.4019833
275.8413,126.83363,4.406687
275.84222,126.83954,4.4114132
275.84314,126.84545,4.4161476
275.84402,126.85136,4.4208599
275.845,126.85772,4.4259598
275.84592,126.86363,4.4306979
275.8468,126.86954,4.4354292
275.84772,126.87545,4.4401705
275.8486,126.88136,4.4449089
275.84952,126.88728,4.449672
275.8504,126.89428,4.4419954
275.85132,126.90411,4.4022228
275.85223,126.91389,4.3624268
275.85312,126.92363,4.3225991
275.8541,126.93409,4.279687
275.855,126.94376,4.23981
275.8559,126.9534,4.1999172
275.8568,126.963,4.1599968
275.8577,126.97256,4.1200542
275.8586,126.98208,4.0800813
275.85953,126.99158,4.0401081
275.8604,127.00102,4.000076
275.86133,127.01044,3.9600523
275.8623,127.02054,3.9169068
275.8632,127.02988,3.8768227
275.8641,127.03918,3.8367106
275.865,127.04845,3.7965809
275.8659,127.05768,3.7564244
275.8668,127.06687,3.7162483
275.8677,127.06996,3.7307712
275.86862,127.07287,3.746942
275.8695,127.07578,3.7630964
275.87042,127.07868,3.7792649
275.8714,127.08179,3.7966835
275.87228,127.08468,3.8128532
275.8732,127.08756,3.8290417
275.87408,127.09043,3.8452195
275.875,127.0933,3.8614121
275.87592,127.09617,3.877617
275.8768,127.09902,3.893802
275.87772,127.10188,3.9100063
275.8786,127.10472,3.9262131
275.87958,127.10778,3.9436696
275.8805,127.11061,3.9599027
275.88138,127.11344,3.9761087
275.8823,127.11627,3.9923432
275.8832,127.11908,4.008572
275.8841,127.12132,4.0121887
275.885,127.12326,4.0094045
275.8859,127.12521,4.0066251
275.8868,127.12716,4.0038323
275.8877,127.1291,4.0010485
275.88867,127.1312,3.9980528
275.8896,127.13316,3.9952814
275.89047,127.13509,3.992484
275.8914,127.13704,3.9897027
275.8923,127.139,3.9869149
275.8932,127.14093,3.9841225
275.8941,127.14289,3.9813414
275.895,127.14483,3.978558
275.8959,127.14678,3.9757714
275.89688,127.14888,3.9727686
275.902,127.15732,3.9408042
275.90292,127.15797,3.9301681
275.9038,127.15863,3.9195153
275.9048,127.15934,3.9080629
275.9057,127.15999,3.897413
275.9066,127.16064,3.8867645
275.9075,127.16128,3.8761211
275.90842,127.16193,3.8654796
275.9093,127.16257,3.8548267
275.91022,127.1632,3.8441898
275.9111,127.16383,3.8335275
275.91202,127.16447,3.8229009
275.913,127.16515,3.8114299
275.91388,127.16578,3.8007792
275.9148,127.16641,3.7901412
275.91568,127.16702,3.7794877
275.9166,127.16765,3.7688427
275.9175,127.16286,3.7882021
275.9184,127.15617,3.8180615
275.9193,127.14945,3.8479199
275.9202,127.14272,3.8777539
275.9211,127.13596,3.9075881
275.9221,127.12867,3.9397052
275.92297,127.12187,3.969494
275.9239,127.11505,3.9992897
275.9248,127.10822,4.0290708
275.9257,127.10136,4.0588348
275.9266,127.09448,4.0885841
275.9275,127.08758,4.1183226
275.9284,127.08066,4.1480448
275.9293,127.07372,4.17777
275.93027,127.06622,4.2097432
275.93118,127.05924,4.2394368
275.9321,127.05224,4.2691129
275.93298,127.04521,4.2987691
275.9339,127.03921,4.3043405
275.93478,127.03453,4.2783222
275.9357,127.02984,4.2523366
275.93658,127.02513,4.2263399
275.9375,127.02042,4.2003798
275.93842,127.01569,4.1744283
275.93936,127.01057,4.1464799
275.94028,127.00581,4.1205603
275.9412,127.00104,4.0946455
275.94208,126.99624,4.0687329
275.943,126.99143,4.0428527
275.94388,126.98661,4.0169647
275.9448,126.98178,3.9911073
275.9457,126.97693,3.9652521
275.9466,126.97207,3.9394158
275.94757,126.96682,3.9116035
275.9485,126.96193,3.8858039
275.94937,126.95702,3.8599941
275.9503,126.95183,3.8427069
275.95117,126.94463,3.8848356
275.9521,126.9374,3.9269535
275.95297,126.93013,3.969043
275.9539,126.92282,4.0111311
275.9548,126.91547,4.0531946
275.9557,126.90807,4.0952362
275.95667,126.90006,4.1404969
276.46777,50.928491,-11.117691
276.4687,50.362575,-11.301403
276.46957,49.794085,-11.500415
276.4705,49.223221,-11.715051
276.47137,48.650157,-11.945785
276.4723,48.075086,-12.192953
276.4732,47.498191,-12.457053
276.4741,46.919662,-12.738522
276.475,46.339693,-13.037822
276.47598,45.713725,-13.380624
276.47687,45.131384,-13.718521
276.47778,44.548202,-14.075804
276.47867,43.964377,-14.453047
276.47958,43.380117,-14.850797
276.4805,42.795632,-15.269637
276.48138,42.211123,-15.710216
276.4823,41.626805,-16.173164
276.4832,41.042896,-16.65916
276.4841,40.479822,-17.046892
276.48508,39.884473,-17.418038
276.48596,39.331682,-17.780811
276.48688,38.779115,-18.161697
276.4878,38.226957,-18.561319
276.48868,37.675407,-18.980413
276.4896,37.124674,-19.419619
276.49048,36.574963,-19.879729
276.4914,36.026496,-20.361495
276.49228,35.479506,-20.865767
276.49326,34.892362,-21.434919
276.49417,34.349208,-21.988631
276.49506,33.808299,-22.567635
276.49597,33.269907,-23.1728
276.4969,32.734323,-23.805225
276.49777,32.201836,-24.466
276.4987,31.672779,-25.156176
276.49957,31.147468,-25.876987
276.5005,30.615033,-26.586648
276.5014,30.065761,-27.249717
276.50235,29.478067,-27.999077
276.50327,28.93631,-28.72924
276.50418,28.398765,-29.494087
276.50507,27.865864,-30.295281
276.50598,27.338041,-31.134506
276.50687,26.815786,-32.01357
276.50778,26.299603,-32.934338
276.50867,25.790013,-33.898669
276.50958,25.287606,-34.908548
276.51056,24.755275,-36.049368
276.51144,24.269765,-37.160393
276.51236,23.793421,-38.323282
276.51328,23.326986,-39.540086
276.51416,22.871228,-40.812929
276.51508,22.426969,-42.143731
276.51596,21.995074,-43.534489
276.51688,21.577224,-44.974575
276.5178,21.186479,-46.226342
276.51868,20.806117,-47.529899
276.51965,20.408919,-48.993141
276.52057,20.052447,-50.4085
276.52145,19.708668,-51.879583
276.52237,19.378397,-53.407202
276.52325,19.062484,-54.992053
276.52417,18.761776,-56.634362
276.52505,18.477169,-58.334154
276.52597,18.209534,-60.090855
276.5269,17.959778,-61.903516
276.52783,17.711841,-63.916616
276.52875,17.502044,-65.840198
276.52966,17.312804,-67.813322
276.53055,17.14496,-69.832799
276.53146,16.999245,-71.894654
276.53235,16.876381,-73.994376
276.53326,16.776979,-76.126899
276.53418,16.717261,-78.383307
276.53506,16.690122,-80.691175
276.53598,16.690715,-83.008379
276.53696,16.722586,-85.505411
276.53784,16.78119,-87.817122
276.53876,16.86758,-90.114199
276.53964,16.981495,-92.38933
276.54056,17.122543,-94.635545
276.54147,17.29018,-96.84646
276.54236,17.483829,-99.016361
276.54327,17.70273,-101.14021
276.54416,17.946114,-103.21373
276.54514,18.234623,-105.38643
276.54605,18.526089,-107.34499
276.54694,18.839279,-109.24469
276.54785,19.173265,-111.0842
276.54874,19.52709,-112.86269
276.54965,19.899788,-114.57999
276.55057,20.266303,-116.2385
276.55145,20.618421,-117.84553
276.55237,20.987134,-119.40073
276.55325,21.371679,-120.9044
276.55423,21.802684,-122.4667
276.55515,22.217872,-123.86531
276.55603,22.646744,-125.21476
276.55695,23.088657,-126.5162
276.55786,23.542981,-127.77088
276.55875,24.009145,-128.98019
276.55966,24.486549,-130.14556
276.56055,24.974652,-131.26848
276.56146,25.472959,-132.35049
276.56244,26.020402,-133.47168
276.56332,26.538351,-134.47353
276.56424,27.06502,-135.43914
276.56512,27.600062,-136.36999
276.56604,28.143053,-137.26754
276.56696,28.684951,-138.1215
276.56784,29.17262,-138.86671
276.56876,29.666135,-139.58948
276.56964,30.165335,-140.2906
276.57062,30.709011,-141.02237
276.57153,31.219357,-141.68102
276.57242,31.734799,-142.32037
276.57333,32.255191,-142.94111
276.57425,32.780347,-143.54397
276.57513,33.310166,-144.12959
276.57605,33.844465,-144.69863
276.57693,34.383159,-145.25168
276.57785,34.926072,-145.78938
276.57874,35.473108,-146.3123
276.5797,36.066698,-146.85953
276.58063,36.621925,-147.3535
276.58154,37.180935,-147.83435
276.58243,37.743639,-148.30255
276.58334,38.309933,-148.75861
276.58423,38.849398,-149.20109
276.58514,39.385869,-149.63297
276.58603,39.926107,-150.05508
276.58694,40.470034,-150.46772
276.58792,41.059866,-150.9018
276.5888,41.611286,-151.29561
276.58972,42.166203,-151.68079
276.59064,42.724572,-152.05758
276.59152,43.286361,-152.42622
276.59244,43.85149,-152.78699
276.59332,44.419921,-153.14009
276.59424,44.991601,-153.4858
276.59515,45.566475,-153.8243
276.59604,46.144526,-154.15585
276.59702,46.770533,-154.50537
276.59793,47.355011,-154.82316
276.59882,47.942535,-155.13464
276.59973,48.533057,-155.44004
276.60062,48.798155,-155.56133
276.60153,48.748026,-155.50968
276.60242,48.697969,-155.45787
276.60333,48.647992,-155.40595
276.60425,48.598091,-155.35389
276.6052,48.544435,-155.29767
276.6061,48.494685,-155.24535
276.60703,48.445006,-155.19289
276.6079,48.395425,-155.14029
276.60883,48.345897,-155.08757
276.6097,48.296452,-155.0347
276.61063,48.247072,-154.98171
276.61154,48.197783,-154.92861
276.61243,48.148559,-154.87535
276.61334,48.099408,-154.82196
276.61432,48.046586,-154.76433
276.6152,47.997605,-154.71068
276.61612,47.948681,-154.65688
276.617,47.909194,-154.61851
276.61792,47.906606,-154.64151
276.6188,47.904049,-154.66453
276.61972,47.901478,-154.68754
276.62064,47.898916,-154.71055
276.62152,47.896392,-154.73357
276.6225,47.893649,-154.75835
276.6234,47.891136,-154.78138
276.6243,47.888627,-154.80438
276.6252,47.886125,-154.82739
276.6261,47.883644,-154.85041
276.627,47.881164,-154.87342
276.62793,47.87869,-154.89642
276.6288,47.876253,-154.91944
276.62973,47.873793,-154.94245
276.6306,47.871365,-154.96545
276.6316,47.868747,-154.99025
276.6325,47.866334,-155.01326
276.6334,47.863928,-155.03628
276.6343,47.880136,-155.0396
276.63522,47.898531,-155.0406
276.6361,47.916922,-155.04159
276.63702,47.935322,-155.04263
276.6379,47.953729,-155.04363
276.63882,47.972111,-155.04466
276.6398,47.991916,-155.04577
276.6407,48.010312,-155.0468
276.6416,48.028708,-155.04785
276.6425,48.047093,-155.04889
276.6434,48.065489,-155.04994
276.64432,48.083877,-155.051
276.6452,48.102271,-155.05206
276.64612,48.12065,-155.05312
276.647,48.139045,-155.05419
276.64792,48.157433,-155.05527
276.6489,48.177224,-155.05643
276.64978,48.195626,-155.05753
276.6507,48.197651,-155.05951
276.6516,48.188167,-155.06214
276.6525,48.178676,-155.06478
276.6534,48.16916,-155.06741
276.6543,48.159641,-155.07006
276.6552,48.150112,-155.07274
276.6561,48.140579,-155.07543
276.65707,48.130303,-155.07832
276.658,48.120727,-155.08105
276.65887,48.111179,-155.08376
276.6598,48.101585,-155.08649
276.6607,48.091995,-155.08923
276.6616,48.082402,-155.09199
276.6625,48.072799,-155.09475
276.6634,48.063186,-155.09753
276.6643,48.053551,-155.10031
276.66522,48.043905,-155.10313
276.66617,48.033528,-155.10615
276.66708,48.032362,-155.10495
276.668,48.053148,-155.09327
276.66888,48.073947,-155.08159
276.6698,48.094739,-155.06996
276.6707,48.115539,-155.05835
276.6716,48.136329,-155.04675
276.6725,48.157136,-155.0352
276.6734,48.177927,-155.02364
276.67438,48.20031,-155.01123
276.6753,48.221102,-154.99975
276.67618,48.241897,-154.98826
276.6771,48.262678,-154.9768
276.67798,48.283477,-154.96536
276.6789,48.304274,-154.95395
276.67978,48.325072,-154.94254
276.6807,48.345857,-154.93118
276.6816,48.366643,-154.91983
276.6825,48.387434,-154.9085
276.68347,48.409821,-154.89633
276.6844,48.647269,-155.31508
276.68527,48.894074,-155.74165
276.6862,49.143773,-156.16328
276.68707,49.396363,-156.57993
276.688,49.651736,-156.99166
276.6889,49.909895,-157.39844
276.6898,50.170788,-157.80035
276.6907,50.434359,-158.19739
276.69168,50.721161,-158.61957
276.69257,50.990163,-159.00657
276.69348,51.261718,-159.38882
276.69437,51.535789,-159.76629
276.69528,51.81232,-160.13907
276.69617,52.091265,-160.50714
276.69708,52.372605,-160.87057
276.698,52.656264,-161.22938
276.69888,52.942247,-161.58359
276.6998,53.230474,-161.93329
276.70078,53.638645,-162.45202
276.70166,54.077892,-163.0087
276.70258,54.522551,-163.55435
276.70346,54.972497,-164.0891
276.70438,55.427533,-164.61309
276.7053,55.887505,-165.12643
276.70618,56.352279,-165.62923
276.7071,56.821653,-166.12164
276.70798,57.295519,-166.6038
276.70895,57.810633,-167.11173
276.70987,58.293269,-167.57303
276.71075,58.779912,-168.02447
276.71167,59.270382,-168.46621
276.71255,59.76457,-168.89839
276.71347,60.262298,-169.32115
276.7144,60.76343,-169.73462
276.71527,61.267833,-170.1389
276.7162,61.775348,-170.5342
276.71707,62.265362,-170.95684
276.71805,62.740475,-171.50174
276.71896,63.186227,-171.99647
276.71985,63.636092,-172.48032
276.72076,64.089786,-172.95326
276.72168,64.547033,-173.41524
276.72256,65.007562,-173.86621
276.72348,65.471082,-174.30617
276.72437,65.937339,-174.73507
276.72528,66.406048,-175.15288
276.72626,66.913254,-175.59042
276.72714,67.386237,-175.98516
276.72806,67.860856,-176.36877
276.72897,68.33688,-176.74123
276.72986,68.814066,-177.10252
276.73077,69.292156,-177.45266
276.73166,69.770928,-177.79162
276.73257,70.250136,-178.11943
276.73346,70.729566,-178.43608
276.73438,71.182195,-178.96194
276.73535,71.673188,-179.52341
276.73624,72.132291,179.96723
276.73715,72.593492,179.47039
276.73807,73.055921,178.98696
276.73895,73.518726,178.51785
276.73987,73.981058,178.06386
276.74075,74.442148,177.62582
276.74167,74.901233,177.20442
276.74258,75.357631,176.80036
276.74353,75.845375,176.3853
276.74445,76.29413,176.01911
276.74536,76.738319,175.67191
276.74625,77.17743,175.34408
276.74716,77.610977,175.03594
276.74805,78.038525,174.74773
276.74896,78.459665,174.47962
