# GET [h], theta [deg], phi [deg]
280.58383,145.08726,85.83992
280.58472,144.2418,85.916272
280.58563,143.39624,85.988663
280.58652,142.55064,86.057391
280.58743,141.70496,86.122677
280.58835,140.85923,86.184736
280.58923,140.01347,86.243763
280.59015,139.16764,86.299946
280.59103,138.32177,86.353446
280.59195,137.47584,86.404404
280.59293,136.56484,86.456638
280.5938,135.71884,86.502796
280.59473,134.87281,86.546825
280.5956,134.02678,86.588833
280.59653,133.18068,86.628913
280.59744,132.33455,86.66719
280.59833,131.48842,86.703728
280.59924,130.64223,86.738607
280.60013,129.79607,86.771913
280.6011,128.88445,86.796288
280.60202,128.03795,86.817527
280.6029,127.19142,86.837593
280.60382,126.34492,86.856536
280.60474,125.4984,86.874387
280.60562,124.65186,86.89119
280.60654,123.80533,86.906986
280.60742,122.95881,86.921796
280.60834,122.11228,86.935661
280.60922,121.26574,86.948612
280.6102,120.3541,86.961563
280.6111,119.50757,86.972685
280.612,118.66104,86.982969
280.6129,117.81451,86.992439
280.61383,116.96798,87.001099
280.61472,116.12146,87.00899
280.61563,115.27496,87.016118
280.61652,114.42843,87.022486
280.61743,113.58115,87.025332
280.6184,112.66832,87.026205
280.6193,111.8207,87.026341
280.6202,110.97309,87.025816
280.62112,110.12549,87.024654
280.622,109.2779,87.022859
280.62292,108.43033,87.020433
280.6238,107.58277,87.017379
280.62473,106.73523,87.01371
280.6256,105.8877,87.009412
280.62653,105.04019,87.004497
280.6275,104.1275,86.998527
280.62842,103.28002,86.992341
280.6293,102.43256,86.985538
280.63022,101.58511,86.978131
280.6311,100.73769,86.9701
280.63202,99.890281,86.961451
280.6329,99.042893,86.952194
280.63382,98.19563,86.941737
280.63474,97.348572,86.929688
280.63568,96.43638,86.916013
280.6366,95.589371,86.902663
280.6375,94.742381,86.888678
280.6384,93.895423,86.874041
280.6393,93.048491,86.858755
280.6402,92.201587,86.842807
280.6411,91.35471,86.826177
280.64203,90.507855,86.808875
280.6429,89.661035,86.790874
280.6439,88.749109,86.77071
280.6448,87.902354,86.751221
280.6457,87.05563,86.73102
280.6466,86.208938,86.710063
280.6475,85.362277,86.688345
280.6484,84.515655,86.66585
280.6493,83.669066,86.642562
280.6502,82.822507,86.618537
280.65112,81.975841,86.594751
280.652,81.129208,86.570105
280.65298,80.217492,86.542609
280.6539,79.370945,86.516152
280.6548,78.524434,86.488774
280.6557,77.677964,86.460476
280.6566,76.831539,86.43121
280.6575,75.98516,86.400963
280.65842,75.138825,86.369702
280.6593,74.292538,86.337399
280.66022,73.446299,86.304018
280.6612,72.535026,86.266836
280.66208,71.688894,86.231126
280.663,70.842818,86.194228
280.66388,69.996801,86.156131
280.6648,69.150838,86.116766
280.66568,68.304936,86.076113
280.6666,67.459097,86.03411
280.6675,66.61243,85.99488
280.6684,65.765529,85.955626
280.6693,64.918684,85.914955
280.72,17.594427,77.412942
280.72098,16.699559,76.820615
280.72278,15.043375,75.5299
280.7237,14.218731,74.770003
280.72458,13.39696,73.915316
280.7255,12.578626,72.947705
280.72638,11.76445,71.844329
280.7273,10.955359,70.575879
280.72818,10.152573,69.10435
280.7291,9.3577231,67.3797
280.73096,7.742843,62.671729
280.7328,6.2625652,55.879438
280.73367,5.5671159,51.185717
280.7346,4.9129662,45.304626
280.73547,4.3260861,37.724733
280.7364,3.8374708,27.999255
280.7373,3.4886706,15.904958
280.73825,3.3199517,0.78467847
280.73917,3.3829365,-13.68082
280.74008,3.6469454,-26.824509
280.74097,4.0730874,-37.710027
280.74188,4.6166854,-46.288173
280.74277,5.2413372,-52.942864
280.74368,5.9214506,-58.125231
280.7446,6.6400097,-62.212575
280.74548,7.3858099,-65.487318
280.7464,8.1513819,-68.153308
280.74738,8.9921695,-70.510157
280.74826,9.7843381,-72.332306
280.74918,10.584992,-73.879364
280.75006,11.392348,-75.207309
280.75098,12.201691,-76.420892
280.75186,13.015578,-77.488542
280.75278,13.833512,-78.429892
280.7537,14.654817,-79.265565
280.75458,15.478957,-80.01215
280.75555,16.369181,-80.731662
280.75647,17.197936,-81.332819
280.75735,18.02846,-81.878461
280.75827,18.860507,-82.375911
280.75916,19.693896,-82.831176
280.76007,20.528456,-83.249389
280.761,21.364055,-83.634905
280.76187,22.20058,-83.99138
280.7628,23.037925,-84.321948
280.76367,23.876011,-84.629388
280.76465,24.7793,-84.937249
280.76556,25.61869,-85.203791
280.76645,26.45862,-85.453502
280.76736,27.297264,-85.705635
280.76825,28.135276,-85.954378
280.76917,28.973793,-86.189026
280.77008,29.812777,-86.410789
280.77097,30.652189,-86.620745
280.77188,31.491994,-86.81984
280.77286,32.39681,-87.023139
280.77374,33.237336,-87.202403
280.77466,34.07817,-87.373207
280.77554,34.919287,-87.536219
280.77646,35.760673,-87.691995
280.77737,36.602298,-87.841055
280.77826,37.44415,-87.983875
280.77917,38.286213,-88.120883
280.78006,39.128472,-88.252489
280.78104,40.035731,-88.388596
280.78195,40.878357,-88.510085
280.78284,41.72114,-88.627211
280.78375,42.563613,-88.746369
280.78467,43.405154,-88.876034
280.78555,44.246869,-89.001495
280.78647,45.088752,-89.123015
280.78735,45.930774,-89.24083
280.78827,46.772941,-89.355194
280.78915,47.615244,-89.466282
280.79013,48.522465,-89.582522
280.79105,49.365007,-89.687484
280.79193,50.20765,-89.789756
280.79285,51.050382,-89.88952
280.79376,51.893201,-89.986897
280.79556,53.579068,-90.175139
280.79645,54.422107,-90.266253
280.79987,57.600183,-90.594048
280.80075,58.442593,-90.686366
280.80167,59.284635,-90.781416
280.80258,60.126716,-90.874988
280.80347,60.968824,-90.96718
280.80527,62.653132,-91.147807
280.80624,63.560088,-91.243182
280.80716,64.402262,-91.330688
280.80804,65.244447,-91.417261
280.80988,66.928785,-91.58788
280.81076,67.770927,-91.672083
280.81168,68.613056,-91.755639
280.81436,71.139246,-92.003103
280.81534,72.045994,-92.090984
280.82007,76.452122,-92.527112
280.83862,93.728283,-94.324971
280.8395,94.56763,-94.420387
280.84042,95.406755,-94.516968
280.8413,96.245648,-94.6148
280.84222,97.084301,-94.713932
280.8432,97.987176,-94.822234
280.8441,98.825302,-94.924302
280.845,99.663162,-95.027893
280.84592,100.50073,-95.133081
280.8468,101.33803,-95.239943
280.84772,102.17503,-95.348569
280.8486,103.01172,-95.459015
280.84952,103.84807,-95.571389
280.8504,104.68504,-95.683613
280.85138,105.58839,-95.801187
280.8523,106.42688,-95.912602
280.85318,107.26503,-96.026252
280.8541,108.10284,-96.142243
280.855,108.94028,-96.260672
280.8559,109.77733,-96.381641
280.8568,110.61402,-96.505258
280.8577,111.45029,-96.631647
280.8586,112.28614,-96.760918
280.8596,113.18581,-96.903508
280.86047,114.02074,-97.039168
280.8614,114.85521,-97.178125
280.8623,115.6892,-97.320502
280.8632,116.52268,-97.466458
280.8641,117.35564,-97.616148
280.865,118.18806,-97.769735
280.8659,119.01991,-97.9274
280.8668,119.85118,-98.089308
280.8677,120.6858,-98.245711
280.86868,121.58405,-98.419036
280.8696,122.41751,-98.584876
280.87048,123.25033,-98.755649
280.8714,124.08252,-98.931596
280.87228,124.91402,-99.11295
280.8732,125.74479,-99.299966
280.87408,126.57484,-99.492919
280.875,127.4041,-99.692093
280.87592,128.23257,-99.897796
280.87686,129.12381,-100.12699
280.87778,129.95044,-100.3473
280.8787,130.77617,-100.5752
280.87958,131.60092,-100.81109
280.8805,132.42464,-101.05537
280.88138,133.24728,-101.30849
280.8823,134.06878,-101.57092
280.8832,134.88911,-101.84319
280.8841,135.71194,-102.11447
280.885,136.53536,-102.39096
280.886,137.42071,-102.70118
280.88687,138.24145,-103.00153
280.8878,139.06078,-103.31444
280.88867,139.87863,-103.64063
280.8896,140.6949,-103.98093
280.89047,141.50948,-104.33621
280.8914,142.32229,-104.70741
280.8923,143.13321,-105.09556
280.8932,143.94211,-105.50178
280.89417,144.81084,-105.96084
280.89508,145.6151,-106.40854
280.89597,146.41691,-106.87834
280.89688,147.21606,-107.3718
280.89777,148.01238,-107.89062
280.89868,148.80566,-108.43665
280.8996,149.59566,-109.01194
280.90048,150.38524,-109.60776
280.9014,151.1766,-110.21828
280.90228,151.9642,-110.86426
280.90326,152.80778,-111.60289
280.90417,153.58648,-112.33211
280.90506,154.36029,-113.10667
280.90598,155.12875,-113.93043
280.90686,155.89141,-114.80781
280.90778,156.64767,-115.74352
280.9087,157.39688,-116.74291
280.90958,158.13832,-117.81176
280.9105,158.87123,-118.95664
280.91147,159.64988,-120.28275
280.91235,160.36196,-121.60918
280.91327,161.06224,-123.03606
280.91415,161.74939,-124.57293
280.91507,162.4219,-126.23029
280.916,163.07801,-128.01944
280.91687,163.71659,-129.9494
280.9178,164.34753,-131.99092
280.91867,164.95639,-134.20271
280.9196,165.54036,-136.59893
280.92056,166.13784,-139.40184
280.92145,166.65975,-142.22483
280.92236,167.14603,-145.27124
280.92328,167.5925,-148.54858
280.92416,167.99471,-152.05941
280.92508,168.34811,-155.79965
280.92596,168.64814,-159.7567
280.92688,168.89048,-163.90815
280.92776,169.07132,-168.22136
280.92874,169.19376,-172.99804
280.92966,169.23816,-177.50181
280.93054,169.21497,177.9859
280.93146,169.12463,173.52155
280.93237,168.96879,169.15799
280.93326,168.75021,164.94129
280.93417,168.4854,160.87911
280.93506,168.16881,157.00918
280.93597,167.80047,153.35854
280.9369,167.38492,149.93685
280.93784,166.88977,146.51015
280.93875,166.39035,143.56332
280.93967,165.85691,140.83407
280.94055,165.29318,138.31085
280.94147,164.70246,135.98032
280.94235,164.08779,133.82871
280.94327,163.45185,131.84204
280.94415,162.79699,130.00678
280.94507,162.1253,128.30999
280.94604,161.38521,126.62377
280.94693,160.68414,125.17715
280.94785,159.97119,123.83484
280.94876,159.2476,122.58766
280.94965,158.51443,121.42715
280.95056,157.77734,120.32534
280.95145,157.03779,119.27184
280.95236,156.29055,118.28617
280.95328,155.53635,117.36276
280.95416,154.77581,116.49655
280.95514,153.95029,115.62237
280.95605,153.17826,114.86074
280.95694,152.40139,114.14348
280.95786,151.62012,113.46721
280.95874,150.83477,112.82888
280.95966,150.04568,112.22566
280.96054,149.25312,111.65502
280.96146,148.45735,111.11463
280.96237,147.65863,110.60239
280.96335,146.79541,110.08003
280.96423,145.99119,109.62027
280.96515,145.18461,109.18324
280.96603,144.37581,108.76745
280.96695,143.5657,108.36766
280.96783,142.75795,107.96293
280.96875,141.94813,107.57659
280.96967,141.13638,107.20754
280.97055,140.3228,106.85477
280.97147,139.50753,106.51733
280.97244,138.62772,106.17008
280.97333,137.8092,105.86179
280.97424,136.98926,105.56635
280.97513,136.16794,105.28306
280.97604,135.34536,105.0113
280.97696,134.52159,104.75045
280.97784,133.69663,104.49996
280.97876,132.87061,104.2593
280.97964,132.04358,104.02799
280.98062,131.15181,103.78883
280.98154,130.32279,103.57553
280.98242,129.49287,103.37028
280.98334,128.66213,103.17269
280.98422,127.83515,102.96768
280.98514,127.00822,102.76699
280.98605,126.18043,102.5733
280.98694,125.35184,102.3863
280.98785,124.52244,102.20571
280.98874,123.69231,102.03125
280.98972,122.79752,101.84995
280.99063,121.96592,101.68744
280.99152,121.13365,101.53032
280.99243,120.30077,101.37839
280.99335,119.46727,101.23144
280.99423,118.63317,101.08926
280.99515,117.79853,100.95171
280.99603,116.96334,100.81857
280.99695,116.12763,100.68972
280.99792,115.22706,100.55556
280.9988,114.39033,100.43509
280.99973,113.55312,100.31844
281.0006,112.71718,100.19861
281.00153,111.88231,100.07621
281.00244,111.04694,99.957383
281.00333,110.2111,99.842008
281.00424,109.37479,99.729976
281.00513,108.53803,99.621173
281.00604,107.70085,99.515486
281.00702,106.79879,99.405045
281.0079,105.96075,99.305539
281.00882,105.12231,99.208863
281.00974,104.28349,99.11492
281.01062,103.4443,99.02364
281.01154,102.60476,98.934953
281.01242,101.76486,98.848775
281.01334,100.92463,98.765027
281.01422,100.08407,98.683648
281.0152,99.1785,98.598582
281.0161,98.337287,98.521922
281.01703,97.496686,98.445797
281.0179,96.659063,98.365879
281.01883,95.821121,98.288026
281.0197,94.982873,98.212189
281.02063,94.144321,98.138314
281.0215,93.30548,98.066349
281.02243,92.466351,97.996246
281.02335,91.626949,97.927957
281.0243,90.722673,97.856399
281.0252,89.882713,97.791736
281.02612,89.042498,97.728756
281.027,88.202029,97.667408
281.02792,87.361324,97.607674
281.0288,86.52038,97.549514
281.02972,85.679198,97.492884
281.03064,84.837793,97.437757
281.03152,83.996166,97.384096
281.0325,83.089559,97.327913
281.03342,82.247493,97.277209
281.0343,81.406089,97.225026
281.03522,80.564559,97.17388
281.0361,79.722826,97.124045
281.03702,78.880893,97.075488
281.0379,78.03876,97.028196
281.03882,77.196438,96.982139
281.03973,76.353928,96.937301
281.04062,75.511233,96.893644
281.0416,74.60352,96.847949
281.0425,73.760457,96.80671
281.0434,72.917226,96.766607
281.0443,72.073825,96.72761
281.0452,71.230264,96.689721
281.0461,70.386545,96.65291
281.04703,69.542665,96.617168
281.0479,68.698636,96.582487
281.04883,67.854455,96.548838
281.0498,66.945176,96.513759
281.10645,14.038365,99.335991
281.10736,13.200121,99.720414
281.10828,12.362561,100.1582
281.10916,11.525832,100.66088
281.11008,10.690141,101.24354
281.11105,9.7916325,101.98371
281.11194,8.9590649,102.80532
281.11285,8.1287319,103.79652
281.11374,7.3014047,105.01448
281.11465,6.4782398,106.54444
281.11557,5.6610681,108.51982
281.11646,4.8529133,111.15917
281.11826,3.2985751,120.54665
281.11923,2.5342969,130.28025
281.12015,1.9392267,145.77184
281.12103,1.5878695,171.00802
281.12195,1.6446496,-158.81075
281.12283,2.0763678,-136.20109
281.12375,2.7093714,-122.7069
281.12466,3.434094,-114.59707
281.12555,4.203376,-109.381
281.12646,4.996672,-105.79942
281.12735,5.8041563,-103.20715
281.12833,6.6837182,-101.1208
281.12924,7.5066156,-99.623446
281.13013,8.3336497,-98.422959
281.13104,9.1636914,-97.439757
281.13196,9.9960054,-96.620302
281.13284,10.830061,-95.92701
281.13376,11.66598,-95.347795
281.13464,12.504064,-94.87937
281.13556,13.342892,-94.469922
281.13654,14.246923,-94.083014
281.13742,15.086899,-93.765305
281.13834,15.927303,-93.481205
281.13922,16.768062,-93.225552
281.14014,17.609129,-92.994312
281.14105,18.45046,-92.784186
281.14194,19.292026,-92.592295
281.14285,20.133793,-92.416458
281.14374,20.975737,-92.254632
281.14465,21.817837,-92.105226
281.14563,22.724874,-91.956659
281.1465,23.567253,-91.82881
281.14743,24.40974,-91.709719
281.14835,25.252328,-91.598414
281.14923,26.095006,-91.4942
281.15015,26.937762,-91.396387
281.15103,27.781431,-91.327448
281.15195,28.625153,-91.262861
281.15283,29.46891,-91.201954
281.1538,30.377609,-91.140087
281.15472,31.221427,-91.085817
281.15564,32.065267,-91.034351
281.15652,32.909136,-90.98546
281.15744,33.753034,-90.938972
281.15833,34.596955,-90.894671
281.15924,35.440896,-90.852429
281.16013,36.284849,-90.812076
281.16104,37.128823,-90.773472
281.16196,37.972816,-90.736514
281.1629,38.88174,-90.698417
281.16382,39.725764,-90.664523
281.16473,40.569802,-90.631944
281.16562,41.413847,-90.600594
281.16653,42.257903,-90.570411
281.16742,43.102016,-90.54969
281.16833,43.946142,-90.533649
281.16925,44.790272,-90.518205
281.17014,45.634405,-90.50333
281.1711,46.543477,-90.487896
281.17203,47.387617,-90.474083
281.1729,48.23176,-90.460741
281.17383,49.075906,-90.447858
281.1747,49.920055,-90.435369
281.17563,50.764206,-90.423301
281.1765,51.60837,-90.411594
281.17743,52.452526,-90.40026
281.17834,53.296684,-90.389266
281.17923,54.140844,-90.378589
281.1802,55.049943,-90.367425
281.18112,55.894107,-90.357374
281.182,56.738274,-90.347596
281.18292,57.582441,-90.338069
281.1838,58.426844,-90.332365
281.18472,59.271619,-90.332842
281.18564,60.116399,-90.333382
281.18652,60.961183,-90.333985
281.18744,61.805957,-90.334651
281.18842,62.715724,-90.33544
281.1893,63.560497,-90.336228
281.19022,64.405276,-90.337088
281.1911,65.250059,-90.337998
281.19202,66.094841,-90.338979
281.1929,66.939614,-90.340005
281.19473,68.629167,-90.34226
281.19562,69.473948,-90.343477
281.1984,72.073254,-90.34761
281.20193,75.38754,-90.368692
281.22806,99.8245,-90.670666
281.22897,100.66944,-90.683528
281.22986,101.51437,-90.69661
281.23077,102.35929,-90.709924
281.23166,103.20421,-90.723474
281.23257,104.04913,-90.73728
281.23355,104.95904,-90.752193
281.23444,105.80414,-90.762516
281.23535,106.64924,-90.773098
281.23624,107.49431,-90.783942
281.23715,108.3394,-90.795054
281.23807,109.18449,-90.806454
281.23895,110.02957,-90.818148
281.23987,110.87463,-90.830142
281.24075,111.7197,-90.84246
281.24173,112.62978,-90.856095
281.24265,113.47482,-90.869101
281.24353,114.31988,-90.882476
281.24445,115.16493,-90.896218
281.24536,116.00997,-90.910355
281.24625,116.85501,-90.924895
281.24716,117.70005,-90.939851
281.24805,118.54508,-90.955259
281.24896,119.39008,-90.971113
281.24985,120.2351,-90.987447
281.25082,121.14523,-91.002387
281.25174,121.99041,-91.015464
281.25262,122.83557,-91.029003
281.25354,123.68074,-91.043033
281.25446,124.5259,-91.05757
281.25534,125.37106,-91.072629
281.25626,126.2162,-91.088251
281.25714,127.06135,-91.104455
281.25806,127.90648,-91.121266
281.25903,128.81663,-91.140077
281.25992,129.66176,-91.158248
281.26083,130.50688,-91.177119
281.26175,131.35198,-91.19673
281.26263,132.19709,-91.217128
281.26355,133.04216,-91.238346
281.26443,133.88727,-91.260426
281.26535,134.73234,-91.283425
281.26624,135.57741,-91.307381
281.26715,136.42252,-91.328793
281.26813,137.33276,-91.346263
281.26904,138.17798,-91.363335
281.26993,139.02319,-91.381281
281.27084,139.86839,-91.400169
281.27173,140.71359,-91.420024
281.27264,141.55879,-91.440923
281.27353,142.40397,-91.462949
281.27444,143.24915,-91.486144
281.27536,144.09433,-91.510604
281.2763,145.0045,-91.53847
281.27722,145.84966,-91.565856
281.27814,146.6948,-91.594812
281.27902,147.53994,-91.625449
281.27994,148.38507,-91.6579
281.28082,149.23018,-91.692327
281.28174,150.07528,-91.728865
281.28265,150.92038,-91.767728
281.28354,151.76545,-91.80794
281.28445,152.61073,-91.833341
281.28543,153.52102,-91.862826
281.28632,154.36627,-91.892371
281.28723,155.21153,-91.924216
281.28812,156.05678,-91.958572
281.28903,156.90203,-91.995766
281.28992,157.74725,-92.036066
281.29083,158.59247,-92.079839
281.29175,159.43768,-92.127492
281.29263,160.28285,-92.179542
281.2936,161.19304,-92.241156
281.29453,162.0382,-92.304302
281.2954,162.88333,-92.373982
281.29633,163.72841,-92.451198
281.2972,164.57348,-92.537214
281.29813,165.4185,-92.633527
